AH00558: apache2: Could not reliably determine the server's fully qualified domain name, using 172.26.0.4. Set the 'ServerName' directive globally to suppress this message
[Sun Jan 21 23:07:14.145322 2024] [php7:notice] [pid 389] [client 172.26.0.1:32808] PHP  20. trigger_error() /var/www/html/wp-includes/functions.php:6031, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.176905 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP Deprecated:  Hook woocommerce_rest_api_option_permissions is deprecated since version 6.3.0 with no alternative available. in /var/www/html/wp-includes/functions.php on line 6031, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.176981 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP Stack trace:, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.176996 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   1. {main}() /var/www/html/index.php:0, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177004 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   2. require() /var/www/html/index.php:17, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177010 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   3. wp() /var/www/html/wp-blog-header.php:16, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177017 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   4. WP->main() /var/www/html/wp-includes/functions.php:1336, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177023 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   5. WP->parse_request() /var/www/html/wp-includes/class-wp.php:813, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177029 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   6. do_action_ref_array() /var/www/html/wp-includes/class-wp.php:418, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177045 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   7. WP_Hook->do_action() /var/www/html/wp-includes/plugin.php:565, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177051 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   8. WP_Hook->apply_filters() /var/www/html/wp-includes/class-wp-hook.php:348, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177056 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   9. rest_api_loaded() /var/www/html/wp-includes/class-wp-hook.php:324, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177062 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  10. WP_REST_Server->serve_request() /var/www/html/wp-includes/rest-api.php:424, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177068 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  11. WP_REST_Server->dispatch() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:431, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177074 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  12. WP_REST_Server->respond_to_request() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:1041, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177080 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  13. Automattic\\WooCommerce\\Admin\\API\\Options->get_item_permissions_check() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:1160, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177086 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  14. Automattic\\WooCommerce\\Admin\\API\\Options->user_has_permission() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:79, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177093 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  15. Automattic\\WooCommerce\\Admin\\API\\Options->get_option_permissions() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:104, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177099 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  16. apply_filters_deprecated() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:149, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177104 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  17. _deprecated_hook() /var/www/html/wp-includes/plugin.php:717, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177110 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  18. wp_trigger_error() /var/www/html/wp-includes/functions.php:5894, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177115 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  19. trigger_error() /var/www/html/wp-includes/functions.php:6031, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177493 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP Deprecated:  Hook woocommerce_rest_api_option_permissions is deprecated since version 6.3.0 with no alternative available. in /var/www/html/wp-includes/functions.php on line 6031, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177529 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP Stack trace:, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177542 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   1. {main}() /var/www/html/index.php:0, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177554 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   2. require() /var/www/html/index.php:17, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177560 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   3. wp() /var/www/html/wp-blog-header.php:16, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177566 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   4. WP->main() /var/www/html/wp-includes/functions.php:1336, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177572 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   5. WP->parse_request() /var/www/html/wp-includes/class-wp.php:813, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177577 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   6. do_action_ref_array() /var/www/html/wp-includes/class-wp.php:418, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177582 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   7. WP_Hook->do_action() /var/www/html/wp-includes/plugin.php:565, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177588 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   8. WP_Hook->apply_filters() /var/www/html/wp-includes/class-wp-hook.php:348, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177593 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   9. rest_api_loaded() /var/www/html/wp-includes/class-wp-hook.php:324, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177599 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  10. WP_REST_Server->serve_request() /var/www/html/wp-includes/rest-api.php:424, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177604 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  11. WP_REST_Server->dispatch() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:431, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177610 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  12. WP_REST_Server->respond_to_request() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:1041, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177616 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  13. Automattic\\WooCommerce\\Admin\\API\\Options->get_item_permissions_check() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:1160, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177621 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  14. Automattic\\WooCommerce\\Admin\\API\\Options->user_has_permission() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:79, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177627 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  15. Automattic\\WooCommerce\\Admin\\API\\Options->get_option_permissions() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:104, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177633 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  16. apply_filters_deprecated() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:149, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177638 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  17. _deprecated_hook() /var/www/html/wp-includes/plugin.php:717, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177644 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  18. wp_trigger_error() /var/www/html/wp-includes/functions.php:5894, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.177652 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  19. trigger_error() /var/www/html/wp-includes/functions.php:6031, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.185729 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP Deprecated:  Hook woocommerce_rest_api_option_permissions is deprecated since version 6.3.0 with no alternative available. in /var/www/html/wp-includes/functions.php on line 6031, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.185834 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP Stack trace:, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.185856 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   1. {main}() /var/www/html/index.php:0, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.185869 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   2. require() /var/www/html/index.php:17, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.185879 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   3. wp() /var/www/html/wp-blog-header.php:16, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.185888 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   4. WP->main() /var/www/html/wp-includes/functions.php:1336, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.185897 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   5. WP->parse_request() /var/www/html/wp-includes/class-wp.php:813, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.185907 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   6. do_action_ref_array() /var/www/html/wp-includes/class-wp.php:418, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.185915 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   7. WP_Hook->do_action() /var/www/html/wp-includes/plugin.php:565, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.185923 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   8. WP_Hook->apply_filters() /var/www/html/wp-includes/class-wp-hook.php:348, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.185933 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   9. rest_api_loaded() /var/www/html/wp-includes/class-wp-hook.php:324, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.185941 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  10. WP_REST_Server->serve_request() /var/www/html/wp-includes/rest-api.php:424, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.185949 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  11. apply_filters() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:454, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.185957 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  12. WP_Hook->apply_filters() /var/www/html/wp-includes/plugin.php:205, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.185965 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  13. rest_send_allow_header() /var/www/html/wp-includes/class-wp-hook.php:324, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.185974 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  14. Automattic\\WooCommerce\\Admin\\API\\Options->get_item_permissions_check() /var/www/html/wp-includes/rest-api.php:839, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.186004 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  15. Automattic\\WooCommerce\\Admin\\API\\Options->user_has_permission() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:79, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.186013 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  16. Automattic\\WooCommerce\\Admin\\API\\Options->get_option_permissions() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:104, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.186022 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  17. apply_filters_deprecated() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:149, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.186030 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  18. _deprecated_hook() /var/www/html/wp-includes/plugin.php:717, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.186037 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  19. wp_trigger_error() /var/www/html/wp-includes/functions.php:5894, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.186045 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  20. trigger_error() /var/www/html/wp-includes/functions.php:6031, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.186809 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP Deprecated:  Hook woocommerce_rest_api_option_permissions is deprecated since version 6.3.0 with no alternative available. in /var/www/html/wp-includes/functions.php on line 6031, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.186856 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP Stack trace:, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.186869 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   1. {main}() /var/www/html/index.php:0, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.186877 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   2. require() /var/www/html/index.php:17, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.186884 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   3. wp() /var/www/html/wp-blog-header.php:16, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.186891 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   4. WP->main() /var/www/html/wp-includes/functions.php:1336, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.186899 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   5. WP->parse_request() /var/www/html/wp-includes/class-wp.php:813, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.186907 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   6. do_action_ref_array() /var/www/html/wp-includes/class-wp.php:418, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.186914 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   7. WP_Hook->do_action() /var/www/html/wp-includes/plugin.php:565, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.186922 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   8. WP_Hook->apply_filters() /var/www/html/wp-includes/class-wp-hook.php:348, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.186928 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP   9. rest_api_loaded() /var/www/html/wp-includes/class-wp-hook.php:324, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.186945 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  10. WP_REST_Server->serve_request() /var/www/html/wp-includes/rest-api.php:424, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.186952 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  11. apply_filters() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:454, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.186958 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  12. WP_Hook->apply_filters() /var/www/html/wp-includes/plugin.php:205, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.186965 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  13. rest_send_allow_header() /var/www/html/wp-includes/class-wp-hook.php:324, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.186972 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  14. Automattic\\WooCommerce\\Admin\\API\\Options->get_item_permissions_check() /var/www/html/wp-includes/rest-api.php:839, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.186978 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  15. Automattic\\WooCommerce\\Admin\\API\\Options->user_has_permission() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:79, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.186986 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  16. Automattic\\WooCommerce\\Admin\\API\\Options->get_option_permissions() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:104, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.186993 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  17. apply_filters_deprecated() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:149, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.187000 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  18. _deprecated_hook() /var/www/html/wp-includes/plugin.php:717, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.187006 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  19. wp_trigger_error() /var/www/html/wp-includes/functions.php:5894, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:14.187012 2024] [php7:notice] [pid 437] [client 172.26.0.1:32816] PHP  20. trigger_error() /var/www/html/wp-includes/functions.php:6031, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.123933 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP Deprecated:  Hook woocommerce_rest_api_option_permissions is deprecated since version 6.3.0 with no alternative available. in /var/www/html/wp-includes/functions.php on line 6031, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.123995 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP Stack trace:, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.124010 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP   1. {main}() /var/www/html/index.php:0, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.124021 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP   2. require() /var/www/html/index.php:17, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.124029 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP   3. wp() /var/www/html/wp-blog-header.php:16, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.124037 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP   4. WP->main() /var/www/html/wp-includes/functions.php:1336, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.124057 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP   5. WP->parse_request() /var/www/html/wp-includes/class-wp.php:813, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.124066 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP   6. do_action_ref_array() /var/www/html/wp-includes/class-wp.php:418, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.124075 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP   7. WP_Hook->do_action() /var/www/html/wp-includes/plugin.php:565, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.124084 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP   8. WP_Hook->apply_filters() /var/www/html/wp-includes/class-wp-hook.php:348, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.124093 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP   9. rest_api_loaded() /var/www/html/wp-includes/class-wp-hook.php:324, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.124102 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP  10. WP_REST_Server->serve_request() /var/www/html/wp-includes/rest-api.php:424, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.124111 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP  11. WP_REST_Server->dispatch() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:431, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.124120 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP  12. WP_REST_Server->respond_to_request() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:1041, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.124129 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP  13. Automattic\\WooCommerce\\Admin\\API\\Options->get_item_permissions_check() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:1160, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.124138 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP  14. Automattic\\WooCommerce\\Admin\\API\\Options->user_has_permission() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:79, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.124147 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP  15. Automattic\\WooCommerce\\Admin\\API\\Options->get_option_permissions() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:104, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.124156 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP  16. apply_filters_deprecated() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:149, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.124164 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP  17. _deprecated_hook() /var/www/html/wp-includes/plugin.php:717, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.124172 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP  18. wp_trigger_error() /var/www/html/wp-includes/functions.php:5894, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.124181 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP  19. trigger_error() /var/www/html/wp-includes/functions.php:6031, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.131092 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP Deprecated:  Hook woocommerce_rest_api_option_permissions is deprecated since version 6.3.0 with no alternative available. in /var/www/html/wp-includes/functions.php on line 6031, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.131347 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP Stack trace:, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.131372 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP   1. {main}() /var/www/html/index.php:0, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.131384 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP   2. require() /var/www/html/index.php:17, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.131395 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP   3. wp() /var/www/html/wp-blog-header.php:16, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
[Sun Jan 21 23:07:15.131406 2024] [php7:notice] [pid 413] [client 172.26.0.1:32796] PHP   4. WP->main() /var/www/html/wp-includes/functions.php:1336, referer: http://localhost:8082/wp-admin/post.php?post=279&action=edit
